discrete_classification,discrete_classification-proba,bare-coverfraction,urban-coverfraction,crops-coverfraction,grass-coverfraction,moss-coverfraction,water-permanent-coverfraction,water-seasonal-coverfraction,shrub-coverfraction,snow-coverfraction,tree-coverfraction,forest_type,data-density-indicator,system:index,name
50,,0,85,0,10,0,0,0,0,0,5,0,91,518,node518
50,,0,95,0,5,0,0,0,0,0,0,,91,519,node519
50,,0,85,0,10,0,0,0,0,0,5,0,91,520,node520
50,,0,100,0,0,0,0,0,0,0,0,,87,521,node521
50,,0,85,0,10,0,0,0,0,0,5,0,91,522,node522
50,,0,100,0,0,0,0,0,0,0,0,,87,523,node523
50,,0,82,0,15,0,0,0,0,0,3,0,91,524,node524
50,,0,85,0,10,0,0,0,0,0,5,0,91,525,node525
50,,0,100,0,0,0,0,0,0,0,0,,87,526,node526
50,,0,100,0,0,0,0,0,0,0,0,,87,527,node527
112,99,0,0,0,4,0,0,0,11,0,85,2,70,528,node528
50,,0,100,0,0,0,0,0,0,0,0,,82,529,node529
200,,,,,,,,,,,,,,530,node530
112,42,0,0,0,18,0,0,0,12,0,70,2,77,531,node531
112,100,0,0,0,0,0,0,0,0,0,100,2,91,532,node532
112,100,0,0,0,2,0,0,0,2,0,96,2,87,533,node533
200,,,,,,,,,,,,,,534,node534
50,,0,90,2,6,0,0,0,0,0,2,0,86,535,node535
200,,,,,,,,,,,,,,536,node536
200,,,,,,,,,,,,,,537,node537
200,,,,,,,,,,,,,,538,node538
112,100,0,0,0,0,0,0,0,0,0,100,2,76,539,node539
112,99,0,0,0,5,0,0,0,10,0,85,2,75,540,node540
112,99,0,0,0,0,0,0,0,0,0,100,2,76,541,node541
112,61,0,0,0,7,0,0,0,19,0,74,2,77,542,node542
200,,,,,,,,,,,,,,543,node543
200,,,,,,,,,,,,,,544,node544
112,44,0,0,0,25,0,0,0,24,0,51,2,76,545,node545
112,100,0,0,0,2,0,0,0,0,0,98,2,81,546,node546
122,26,0,36,0,17,0,0,0,3,0,44,2,82,547,node547
200,,,,,,,,,,,,,,548,node548
112,63,0,0,0,10,0,0,0,12,0,78,2,81,549,node549
200,,,,,,,,,,,,,,550,node550
126,30,2,0,5,37,0,0,0,13,0,43,0,81,551,node551
200,,,,,,,,,,,,,,552,node552
30,56,18,27,0,43,0,0,0,3,0,9,0,81,553,node553
200,,,,,,,,,,,,,,554,node554
200,,,,,,,,,,,,,,555,node555
40,32,2,0,34,37,0,0,9,10,0,17,0,91,556,node556
50,,0,77,0,12,0,0,0,0,0,11,0,87,557,node557
200,,,,,,,,,,,,,,558,node558
112,84,0,0,0,0,0,0,0,0,0,100,2,74,559,node559
112,99,0,0,0,3,0,0,0,0,0,97,2,74,560,node560
200,,,,,,,,,,,,,,561,node561
112,81,0,0,0,5,0,0,0,12,0,83,2,87,562,node562
50,,1,60,0,24,0,0,0,1,0,14,0,78,563,node563
200,,,,,,,,,,,,,,564,node564
200,,,,,,,,,,,,,,565,node565
112,99,0,0,0,6,0,0,0,15,0,79,2,80,566,node566
112,100,0,0,0,0,0,0,0,0,0,100,2,77,567,node567
112,93,0,0,0,10,0,0,0,22,0,68,2,81,568,node568
112,94,0,0,0,17,0,0,0,15,0,68,2,76,569,node569
200,,,,,,,,,,,,,,570,node570
200,,,,,,,,,,,,,,571,node571
112,100,0,0,0,0,0,0,0,0,0,100,2,82,572,node572
112,100,0,0,0,0,0,0,0,0,0,100,2,77,573,node573
126,33,0,0,8,40,0,0,0,12,0,40,0,82,574,node574
200,,,,,,,,,,,,,,575,node575
50,,2,69,5,22,0,0,0,2,0,0,,86,576,node576
50,,0,91,0,7,0,0,0,0,0,2,0,91,577,node577
50,,0,100,0,0,0,0,0,0,0,0,,87,578,node578
50,,0,73,3,14,0,0,0,1,0,9,0,91,579,node579
50,,0,84,0,9,0,0,0,0,0,7,0,91,580,node580
80,,0,0,0,0,0,100,0,0,0,0,,90,581,node581
126,26,0,27,24,16,0,0,0,5,0,28,0,91,582,node582
50,,0,100,0,0,0,0,0,0,0,0,,83,583,node583
112,94,0,0,0,0,0,0,0,0,0,100,2,35,584,node584
200,,,,,,,,,,,,,,585,node585
200,,,,,,,,,,,,,,586,node586
200,,,,,,,,,,,,,,587,node587
50,,0,100,0,0,0,0,0,0,0,0,,91,588,node588
200,,,,,,,,,,,,,,589,node589
112,100,0,0,0,1,0,0,0,4,0,95,2,71,590,node590
40,28,6,0,16,36,0,0,0,7,0,35,0,83,591,node591
40,30,0,16,16,29,0,0,0,6,0,33,0,86,592,node592
40,27,4,32,16,24,0,0,0,3,0,21,0,91,593,node593
112,98,0,0,0,0,0,0,0,0,0,100,2,91,594,node594
122,35,0,0,25,12,0,0,0,10,0,53,2,90,595,node595
50,,0,82,1,10,0,0,0,1,0,6,0,90,596,node596
112,90,0,0,0,0,0,0,0,0,0,100,2,91,597,node597
112,97,0,0,0,0,0,0,0,0,0,100,2,91,598,node598
50,,0,100,0,0,0,0,0,0,0,0,,86,599,node599
50,,0,100,0,0,0,0,0,0,0,0,,80,600,node600
200,,,,,,,,,,,,,,601,node601
112,100,0,0,0,2,0,0,0,3,0,95,2,87,602,node602
112,98,0,0,0,3,0,0,0,0,0,97,2,81,603,node603
112,98,0,0,0,0,0,0,0,0,0,100,2,74,604,node604
112,100,0,0,0,0,0,0,0,0,0,100,2,86,605,node605
112,97,0,0,0,1,0,0,0,12,0,87,2,75,606,node606
112,45,0,0,0,21,0,0,0,22,0,57,2,77,607,node607
112,99,0,0,0,0,0,0,0,0,0,100,2,91,608,node608
50,,0,95,0,1,0,0,0,0,0,4,0,91,609,node609
50,,0,81,0,12,0,0,0,0,0,7,0,91,610,node610
40,31,0,53,15,9,0,0,0,1,0,22,0,93,611,node611
50,,0,94,0,2,0,0,0,0,0,4,0,91,612,node612
50,,0,97,0,3,0,0,0,0,0,0,,86,613,node613
112,97,0,0,0,0,0,0,0,0,0,100,2,91,614,node614
112,93,0,0,0,17,0,0,0,10,0,73,2,91,615,node615
112,100,0,0,0,0,0,0,0,0,0,100,2,91,616,node616
30,22,6,3,0,29,0,33,9,9,0,20,0,87,617,node617
112,100,0,0,0,0,0,0,0,0,0,100,2,91,618,node618
30,22,6,3,0,29,0,33,9,9,0,20,0,87,619,node619
112,94,0,0,0,0,0,0,0,0,0,100,2,91,620,node620
50,,0,100,0,0,0,0,0,0,0,0,,83,621,node621
80,,0,0,0,0,0,100,0,0,0,0,,87,622,node622
112,97,0,0,0,0,0,0,0,0,0,100,2,91,623,node623
30,28,9,0,44,28,0,2,9,0,0,17,0,90,624,node624
200,,,,,,,,,,,,,,625,node625
200,,,,,,,,,,,,,,626,node626
112,100,0,0,0,0,0,0,0,0,0,100,2,33,627,node627
200,,,,,,,,,,,,,,628,node628
40,31,0,43,11,20,0,0,0,5,0,21,0,82,629,node629
40,24,0,1,0,36,0,0,0,13,0,50,0,82,630,node630
200,,,,,,,,,,,,,,631,node631
112,73,0,0,0,0,0,0,6,0,0,100,2,86,632,node632
200,,,,,,,,,,,,,,633,node633
112,99,0,0,0,3,0,0,0,9,0,88,2,79,634,node634
200,,,,,,,,,,,,,,635,node635
112,99,0,0,0,0,0,0,0,10,0,90,2,82,636,node636
112,100,0,0,0,0,0,0,0,0,0,100,2,60,637,node637
112,62,0,0,0,5,0,0,0,21,0,74,2,86,638,node638
200,,,,,,,,,,,,,,639,node639
50,,0,66,0,25,0,0,0,2,0,7,0,91,640,node640
200,,,,,,,,,,,,,,641,node641
40,41,1,12,45,26,0,0,0,5,0,11,0,91,642,node642
200,,,,,,,,,,,,,,643,node643
200,,,,,,,,,,,,,,644,node644
112,97,0,0,0,4,0,0,0,5,0,91,2,79,645,node645
112,100,0,0,0,0,0,0,0,0,0,100,2,86,646,node646
50,,0,99,0,0,0,0,0,0,0,1,0,79,647,node647
200,,,,,,,,,,,,,,648,node648
200,,,,,,,,,,,,,,649,node649
200,,,,,,,,,,,,,,650,node650
126,33,0,0,0,39,0,0,0,23,0,38,0,81,651,node651
200,,,,,,,,,,,,,,652,node652
200,,,,,,,,,,,,,,653,node653
200,,,,,,,,,,,,,,654,node654
200,,,,,,,,,,,,,,655,node655
50,,0,96,0,4,0,0,0,0,0,0,,78,656,node656
200,,,,,,,,,,,,,,657,node657
122,36,0,0,4,25,0,0,0,20,0,51,2,81,658,node658
112,60,0,0,0,10,0,0,0,15,0,75,2,82,659,node659
126,30,0,37,1,21,0,0,0,4,0,37,0,82,660,node660
50,,0,100,0,0,0,0,0,0,0,0,,91,661,node661
50,,0,100,0,0,0,0,0,0,0,0,,83,662,node662
200,,,,,,,,,,,,,,663,node663
112,97,0,0,0,6,0,0,0,5,0,89,2,82,664,node664
200,,,,,,,,,,,,,,665,node665
112,96,0,0,0,15,0,0,0,12,0,73,2,82,666,node666
200,,,,,,,,,,,,,,667,node667
200,,,,,,,,,,,,,,668,node668
112,45,0,0,7,14,0,0,0,10,0,69,2,82,669,node669
200,,,,,,,,,,,,,,670,node670
112,96,0,0,0,15,0,0,0,14,0,71,2,77,671,node671
50,,0,85,0,10,0,0,0,0,0,5,0,91,672,node672
50,,0,100,0,0,0,0,0,0,0,0,,87,673,node673
50,,0,85,0,10,0,0,0,0,0,5,0,91,674,node674
50,,0,85,0,10,0,0,0,0,0,5,0,91,675,node675
50,,0,85,0,10,0,0,0,0,0,5,0,91,676,node676
50,,0,85,0,10,0,0,0,0,0,5,0,91,677,node677
50,,0,85,0,10,0,0,0,0,0,5,0,91,678,node678
50,,0,85,0,10,0,0,0,0,0,5,0,91,679,node679
40,24,2,38,15,23,0,0,0,3,0,19,0,83,680,node680
40,32,1,40,16,14,0,0,0,2,0,27,0,90,681,node681
40,24,2,38,15,23,0,0,0,3,0,19,0,83,682,node682
40,24,2,38,15,23,0,0,0,3,0,19,0,83,683,node683
40,24,2,38,15,23,0,0,0,3,0,19,0,83,684,node684
40,32,1,40,16,14,0,0,0,2,0,27,0,90,685,node685
40,24,2,38,15,23,0,0,0,3,0,19,0,83,686,node686
40,24,2,38,15,23,0,0,0,3,0,19,0,83,687,node687
112,96,0,0,0,14,0,0,0,9,0,77,2,79,688,node688
200,,,,,,,,,,,,,,689,node689
112,96,0,0,0,0,0,0,0,14,0,86,2,80,690,node690
112,99,0,0,0,0,0,0,0,0,0,100,2,81,691,node691
126,44,3,0,6,28,0,0,0,15,0,48,0,83,692,node692
200,,,,,,,,,,,,,,693,node693
50,,0,79,0,17,0,0,0,0,0,4,0,91,694,node694
200,,,,,,,,,,,,,,695,node695
50,,0,100,0,0,0,0,0,0,0,0,,91,696,node696
200,,,,,,,,,,,,,,697,node697
112,99,0,0,0,0,0,0,0,0,0,100,2,87,698,node698
80,,0,0,0,0,0,100,0,0,0,0,,94,699,node699
126,36,0,10,4,32,0,0,0,16,0,38,0,90,700,node700
200,,,,,,,,,,,,,,701,node701
200,,,,,,,,,,,,,,702,node702
200,,,,,,,,,,,,,,703,node703
50,,0,100,0,0,0,0,0,0,0,0,,82,704,node704
50,,0,100,0,0,0,0,0,0,0,0,,82,705,node705
50,,0,100,0,0,0,0,0,0,0,0,,82,706,node706
50,,0,100,0,0,0,0,0,0,0,0,,82,707,node707
50,,0,100,0,0,0,0,0,0,0,0,,82,708,node708
50,,0,100,0,0,0,0,0,0,0,0,,82,709,node709
50,,0,100,0,0,0,0,0,0,0,0,,82,710,node710
50,,0,100,0,0,0,0,0,0,0,0,,82,711,node711
112,100,0,0,0,3,0,0,0,0,0,97,2,83,712,node712
200,,,,,,,,,,,,,,713,node713
200,,,,,,,,,,,,,,714,node714
50,,0,100,0,0,0,0,0,0,0,0,,90,715,node715
116,43,1,0,0,34,0,0,0,10,0,55,0,83,716,node716
200,,,,,,,,,,,,,,717,node717
50,,0,76,4,12,0,0,0,0,0,8,0,91,718,node718
200,,,,,,,,,,,,,,719,node719
200,,,,,,,,,,,,,,720,node720
50,,0,100,0,0,0,0,0,0,0,0,,91,721,node721
50,,0,100,0,0,0,0,0,0,0,0,,91,722,node722
126,23,4,0,0,55,0,0,0,15,0,26,0,86,723,node723
112,100,0,0,0,3,0,0,0,0,0,97,2,83,724,node724
30,42,12,32,10,30,0,0,0,6,0,10,0,86,725,node725
40,25,0,31,10,37,0,0,0,7,0,15,0,86,726,node726
200,,,,,,,,,,,,,,727,node727
200,,,,,,,,,,,,,,728,node728
126,29,0,54,0,19,0,0,0,5,0,22,0,91,729,node729
200,,,,,,,,,,,,,,730,node730
80,,0,0,0,29,0,71,6,0,0,0,,86,731,node731
200,,,,,,,,,,,,,,732,node732
200,,,,,,,,,,,,,,733,node733
50,,0,100,0,0,0,0,0,0,0,0,,86,734,node734
200,,,,,,,,,,,,,,735,node735
200,,,,,,,,,,,,,,736,node736
50,,2,78,0,14,0,0,0,0,0,6,0,86,737,node737
112,100,0,0,0,0,0,0,0,0,0,100,2,79,738,node738
200,,,,,,,,,,,,,,739,node739
112,94,0,0,0,13,0,0,0,14,0,73,2,91,740,node740
200,,,,,,,,,,,,,,741,node741
112,99,0,0,0,0,0,0,0,0,0,100,2,79,742,node742
112,74,0,0,0,8,0,0,0,21,0,71,2,70,743,node743
80,,0,0,0,0,0,100,0,0,0,0,,91,744,node744
112,98,0,0,0,5,0,0,0,0,0,95,2,70,745,node745
200,,,,,,,,,,,,,,746,node746
200,,,,,,,,,,,,,,747,node747
112,93,0,0,0,23,0,0,0,25,0,52,2,81,748,node748
112,99,0,0,0,7,0,0,0,1,0,92,2,91,749,node749
200,,,,,,,,,,,,,,750,node750
200,,,,,,,,,,,,,,751,node751
112,100,0,0,0,0,0,0,0,2,0,98,2,76,752,node752
112,98,0,0,0,10,0,0,0,15,0,75,2,91,753,node753
200,,,,,,,,,,,,,,754,node754
200,,,,,,,,,,,,,,755,node755
112,86,0,2,0,0,0,0,0,0,0,98,2,87,756,node756
200,,,,,,,,,,,,,,757,node757
122,43,0,3,2,29,0,0,0,15,0,51,2,87,758,node758
112,53,0,0,0,18,0,0,0,21,0,61,2,91,759,node759
30,37,9,36,12,24,0,0,0,3,0,16,0,91,760,node760
112,94,0,0,0,0,0,0,0,0,0,100,2,91,761,node761
50,,0,100,0,0,0,0,0,0,0,0,,90,762,node762
112,91,0,12,3,25,0,0,0,6,0,54,2,91,763,node763
30,53,11,46,14,26,0,0,0,1,0,2,0,83,764,node764
112,99,0,0,0,0,0,0,0,0,0,100,2,91,765,node765
112,99,0,0,0,0,0,0,0,0,0,100,2,91,766,node766
30,58,21,24,15,32,0,0,0,4,0,4,0,86,767,node767
112,40,0,0,0,19,0,0,0,8,0,73,2,82,768,node768
50,,0,100,0,0,0,0,0,0,0,0,,77,769,node769
200,,,,,,,,,,,,,,770,node770
200,,,,,,,,,,,,,,771,node771
80,,0,0,0,0,0,100,0,0,0,0,,91,772,node772
112,96,0,0,0,12,0,0,0,8,0,80,2,82,773,node773
200,,,,,,,,,,,,,,774,node774
200,,,,,,,,,,,,,,775,node775
112,100,0,0,0,0,0,0,0,0,0,100,2,68,776,node776
200,,,,,,,,,,,,,,777,node777
126,28,0,0,0,30,0,26,19,19,0,25,0,82,778,node778
200,,,,,,,,,,,,,,779,node779
200,,,,,,,,,,,,,,780,node780
112,100,0,0,0,0,0,0,0,0,0,100,2,68,781,node781
200,,,,,,,,,,,,,,782,node782
200,,,,,,,,,,,,,,783,node783
200,,,,,,,,,,,,,,784,node784
200,,,,,,,,,,,,,,785,node785
200,,,,,,,,,,,,,,786,node786
200,,,,,,,,,,,,,,787,node787
200,,,,,,,,,,,,,,788,node788
200,,,,,,,,,,,,,,789,node789
80,,0,0,0,0,0,100,0,0,0,0,,91,790,node790
50,,0,100,0,0,0,0,0,0,0,0,,90,791,node791
50,,0,100,0,0,0,0,0,0,0,0,,82,792,node792
50,,0,79,0,14,0,0,0,0,0,7,0,82,793,node793
50,,0,61,0,13,0,0,0,2,0,24,0,91,794,node794
112,100,0,0,0,0,0,0,0,0,0,100,2,80,795,node795
200,,,,,,,,,,,,,,796,node796
112,99,0,0,0,0,0,0,0,0,0,100,2,69,797,node797
200,,,,,,,,,,,,,,798,node798
30,28,8,38,16,22,0,0,0,5,0,11,0,91,799,node799
200,,,,,,,,,,,,,,800,node800
80,,4,5,0,0,0,91,9,0,0,0,,86,801,node801
200,,,,,,,,,,,,,,802,node802
200,,,,,,,,,,,,,,803,node803
50,,1,74,0,13,0,0,0,2,0,10,0,83,804,node804
112,98,0,0,0,0,0,0,0,0,0,100,2,33,805,node805
112,99,0,0,0,0,0,0,0,0,0,100,2,69,806,node806
126,30,0,11,10,30,0,0,0,10,0,39,0,87,807,node807
200,,,,,,,,,,,,,,808,node808
126,26,14,11,0,38,0,0,9,12,0,25,0,91,809,node809
112,100,0,0,0,0,0,0,0,0,0,100,2,81,810,node810
112,100,0,0,0,0,0,0,0,0,0,100,2,75,811,node811
200,,,,,,,,,,,,,,812,node812
200,,,,,,,,,,,,,,813,node813
200,,,,,,,,,,,,,,814,node814
112,100,0,0,0,0,0,0,0,0,0,100,2,75,815,node815
80,,0,0,0,0,0,100,0,0,0,0,,91,816,node816
200,,,,,,,,,,,,,,817,node817
112,91,0,5,0,12,0,0,0,10,0,73,2,81,818,node818
112,99,0,0,0,0,0,0,0,0,0,100,2,32,819,node819
200,,,,,,,,,,,,,,820,node820
112,100,0,0,0,2,0,0,0,0,0,98,2,83,821,node821
40,24,0,14,15,33,0,0,0,7,0,31,0,81,822,node822
112,98,0,0,0,0,0,0,0,0,0,100,2,68,823,node823
50,,0,74,3,9,0,0,0,0,0,14,0,88,824,node824
200,,,,,,,,,,,,,,825,node825
112,100,0,0,0,0,0,0,0,0,0,100,2,90,826,node826
112,100,0,0,0,0,0,0,0,0,0,100,2,33,827,node827
80,,0,0,0,0,0,100,0,0,0,0,,84,828,node828
112,100,0,0,0,2,0,0,0,3,0,95,2,70,829,node829
40,43,0,0,39,32,0,0,0,7,0,22,0,83,830,node830
122,29,0,31,13,18,0,0,0,3,0,35,2,91,831,node831
200,,,,,,,,,,,,,,832,node832
90,24,0,40,0,10,0,50,0,0,0,0,,82,833,node833
40,35,0,56,25,14,0,0,0,0,0,5,0,82,834,node834
200,,,,,,,,,,,,,,835,node835
200,,,,,,,,,,,,,,836,node836
200,,,,,,,,,,,,,,837,node837
200,,,,,,,,,,,,,,838,node838
200,,,,,,,,,,,,,,839,node839
80,,0,10,0,20,0,70,9,0,0,0,,86,840,node840
112,61,0,0,0,11,0,0,0,12,0,77,2,86,841,node841
200,,,,,,,,,,,,,,842,node842
200,,,,,,,,,,,,,,843,node843
200,,,,,,,,,,,,,,844,node844
112,99,0,0,0,5,0,0,0,8,0,87,2,80,845,node845
200,,,,,,,,,,,,,,846,node846
200,,,,,,,,,,,,,,847,node847
112,99,0,0,0,0,0,0,0,0,0,100,2,82,848,node848
200,,,,,,,,,,,,,,849,node849
200,,,,,,,,,,,,,,850,node850
112,97,0,0,0,14,0,0,0,6,0,80,2,80,851,node851
200,,,,,,,,,,,,,,852,node852
200,,,,,,,,,,,,,,853,node853
112,51,0,0,2,24,0,0,0,11,0,63,2,85,854,node854
200,,,,,,,,,,,,,,855,node855
112,100,0,0,0,0,0,0,0,0,0,100,2,68,856,node856
112,100,0,0,0,0,0,0,0,0,0,100,2,81,857,node857
200,,,,,,,,,,,,,,858,node858
126,30,7,0,16,36,0,0,0,6,0,35,0,83,859,node859
200,,,,,,,,,,,,,,860,node860
50,,0,100,0,0,0,0,0,0,0,0,,81,861,node861
122,35,0,0,21,24,0,0,0,8,0,47,2,83,862,node862
50,,0,91,0,3,0,0,0,0,0,6,0,93,863,node863
200,,,,,,,,,,,,,,864,node864
200,,,,,,,,,,,,,,865,node865
112,97,0,0,0,7,0,0,0,9,0,84,2,83,866,node866
200,,,,,,,,,,,,,,867,node867
200,,,,,,,,,,,,,,868,node868
200,,,,,,,,,,,,,,869,node869
200,,,,,,,,,,,,,,870,node870
200,,,,,,,,,,,,,,871,node871
40,51,0,0,49,21,0,0,0,12,0,18,0,82,872,node872
200,,,,,,,,,,,,,,873,node873
112,96,0,0,0,0,0,0,0,3,0,97,2,83,874,node874
200,,,,,,,,,,,,,,875,node875
112,99,0,0,0,4,0,0,0,0,0,96,2,67,876,node876
200,,,,,,,,,,,,,,877,node877
40,34,0,0,18,41,0,0,0,5,0,36,0,86,878,node878
200,,,,,,,,,,,,,,879,node879
200,,,,,,,,,,,,,,880,node880
112,99,0,0,0,7,0,0,0,15,0,78,2,68,881,node881
112,100,0,0,0,0,0,0,0,0,0,100,2,80,882,node882
112,99,0,0,0,0,0,0,0,0,0,100,2,76,883,node883
200,,,,,,,,,,,,,,884,node884
112,100,0,0,0,0,0,0,0,4,0,96,2,78,885,node885
112,100,0,0,0,0,0,0,0,0,0,100,2,69,886,node886
200,,,,,,,,,,,,,,887,node887
50,,0,82,0,15,0,0,0,0,0,3,0,91,888,node888
50,,0,85,0,10,0,0,0,0,0,5,0,91,889,node889
50,,0,85,0,10,0,0,0,0,0,5,0,91,890,node890
50,,0,100,0,0,0,0,0,0,0,0,,87,891,node891
50,,0,100,0,0,0,0,0,0,0,0,,87,892,node892
50,,0,85,0,10,0,0,0,0,0,5,0,91,893,node893
50,,0,100,0,0,0,0,0,0,0,0,,87,894,node894
50,,0,82,0,15,0,0,0,0,0,3,0,91,895,node895
112,47,0,0,0,19,0,0,0,12,0,69,2,83,896,node896
50,,0,94,4,2,0,0,0,0,0,0,,90,897,node897
50,,0,100,0,0,0,0,0,0,0,0,,81,898,node898
90,26,0,50,0,0,0,50,12,0,0,0,,87,899,node899
200,,,,,,,,,,,,,,900,node900
126,26,0,49,0,13,0,0,0,5,0,33,0,80,901,node901
112,100,0,0,0,1,0,0,0,3,0,96,2,76,902,node902
112,100,0,0,0,0,0,0,0,0,0,100,2,75,903,node903
112,99,0,0,0,0,0,0,0,0,0,100,2,94,904,node904
200,,,,,,,,,,,,,,905,node905
200,,,,,,,,,,,,,,906,node906
112,100,0,0,0,1,0,0,0,0,0,99,2,90,907,node907
200,,,,,,,,,,,,,,908,node908
200,,,,,,,,,,,,,,909,node909
122,31,0,0,0,29,0,0,0,12,0,59,2,90,910,node910
200,,,,,,,,,,,,,,911,node911
112,100,0,0,0,0,0,0,0,0,0,100,2,70,912,node912
112,44,6,0,0,13,0,14,12,0,0,67,2,91,913,node913
50,,0,72,1,10,0,0,0,0,0,17,0,82,914,node914
200,,,,,,,,,,,,,,915,node915
112,99,0,0,0,0,0,0,0,0,0,100,2,69,916,node916
200,,,,,,,,,,,,,,917,node917
200,,,,,,,,,,,,,,918,node918
200,,,,,,,,,,,,,,919,node919
200,,,,,,,,,,,,,,920,node920
200,,,,,,,,,,,,,,921,node921
200,,,,,,,,,,,,,,922,node922
40,28,0,0,10,48,0,0,0,30,0,12,0,92,923,node923
200,,,,,,,,,,,,,,924,node924
200,,,,,,,,,,,,,,925,node925
126,22,0,0,0,23,0,31,0,17,0,29,0,86,926,node926
112,100,0,0,0,0,0,0,0,0,0,100,2,70,927,node927
112,99,0,0,0,0,0,0,0,0,0,100,2,73,928,node928
200,,,,,,,,,,,,,,929,node929
200,,,,,,,,,,,,,,930,node930
200,,,,,,,,,,,,,,931,node931
122,24,0,0,7,40,0,0,0,15,0,38,2,77,932,node932
40,38,0,0,45,27,0,0,0,10,0,18,0,91,933,node933
50,,7,90,0,3,0,0,0,0,0,0,,90,934,node934
200,,,,,,,,,,,,,,935,node935
50,,0,62,3,24,0,0,0,2,0,9,0,87,936,node936
50,,0,84,0,11,0,0,0,2,0,3,0,91,937,node937
50,,0,100,0,0,0,0,0,0,0,0,,91,938,node938
50,,0,62,3,24,0,0,0,2,0,9,0,87,939,node939
50,,0,100,0,0,0,0,0,0,0,0,,91,940,node940
40,31,0,51,10,23,0,0,0,4,0,12,0,87,941,node941
50,,0,62,3,24,0,0,0,2,0,9,0,87,942,node942
50,,0,62,3,24,0,0,0,2,0,9,0,87,943,node943
112,99,0,0,0,0,0,0,0,0,0,100,2,75,944,node944
200,,,,,,,,,,,,,,945,node945
200,,,,,,,,,,,,,,946,node946
40,24,2,44,2,29,0,0,0,10,0,13,0,91,947,node947
200,,,,,,,,,,,,,,948,node948
50,,0,98,0,2,0,0,0,0,0,0,,86,949,node949
112,99,0,0,0,0,0,0,0,0,0,100,2,87,950,node950
50,,0,76,18,5,0,0,0,0,0,1,0,90,951,node951
50,,0,85,0,10,0,0,0,0,0,5,0,91,952,node952
50,,0,100,0,0,0,0,0,0,0,0,,87,953,node953
50,,0,85,0,10,0,0,0,0,0,5,0,91,954,node954
50,,0,100,0,0,0,0,0,0,0,0,,87,955,node955
50,,0,85,0,10,0,0,0,0,0,5,0,91,956,node956
50,,0,82,0,15,0,0,0,0,0,3,0,91,957,node957
50,,0,82,0,15,0,0,0,0,0,3,0,91,958,node958
50,,0,85,0,10,0,0,0,0,0,5,0,91,959,node959
40,32,1,40,16,14,0,0,0,2,0,27,0,90,960,node960
40,24,2,38,15,23,0,0,0,3,0,19,0,83,961,node961
40,32,1,40,16,14,0,0,0,2,0,27,0,90,962,node962
40,24,2,38,15,23,0,0,0,3,0,19,0,83,963,node963
40,24,2,38,15,23,0,0,0,3,0,19,0,83,964,node964
40,32,1,40,16,14,0,0,0,2,0,27,0,90,965,node965
40,24,2,38,15,23,0,0,0,3,0,19,0,83,966,node966
40,32,1,40,16,14,0,0,0,2,0,27,0,90,967,node967
40,36,0,32,25,24,0,0,0,5,0,14,0,90,968,node968
50,,0,85,0,15,0,0,0,0,0,0,,86,969,node969
50,,0,100,0,0,0,0,0,0,0,0,,91,970,node970
50,,0,100,0,0,0,0,0,0,0,0,,91,971,node971
50,,0,100,0,0,0,0,0,0,0,0,,91,972,node972
50,,0,85,0,15,0,0,0,0,0,0,,86,973,node973
50,,0,100,0,0,0,0,0,0,0,0,,91,974,node974
112,100,0,0,0,3,0,0,0,3,0,94,2,91,975,node975
50,,0,99,0,1,0,0,0,0,0,0,,82,976,node976
50,,0,100,0,0,0,0,0,0,0,0,,90,977,node977
200,,,,,,,,,,,,,,978,node978
122,39,0,0,18,29,0,0,0,14,0,39,2,91,979,node979
200,,,,,,,,,,,,,,980,node980
112,77,0,0,0,7,0,0,0,13,0,80,2,77,981,node981
112,95,0,0,0,10,0,0,0,18,0,72,2,82,982,node982
200,,,,,,,,,,,,,,983,node983
50,,0,100,0,0,0,0,0,0,0,0,,87,984,node984
50,,0,100,0,0,0,0,0,0,0,0,,87,985,node985
50,,0,100,0,0,0,0,0,0,0,0,,87,986,node986
50,,0,85,0,10,0,0,0,0,0,5,0,91,987,node987
50,,0,85,0,10,0,0,0,0,0,5,0,91,988,node988
50,,0,100,0,0,0,0,0,0,0,0,,87,989,node989
50,,0,85,0,10,0,0,0,0,0,5,0,91,990,node990
50,,0,95,0,5,0,0,0,0,0,0,,91,991,node991
200,,,,,,,,,,,,,,992,node992
126,30,6,0,6,36,0,0,0,20,0,32,0,83,993,node993
200,,,,,,,,,,,,,,994,node994
50,,0,87,1,7,0,0,0,0,0,5,0,82,995,node995
200,,,,,,,,,,,,,,996,node996
112,96,0,0,0,4,0,0,0,0,0,96,2,81,997,node997
50,,0,100,0,0,0,0,0,0,0,0,,90,998,node998
200,,,,,,,,,,,,,,999,node999
200,,,,,,,,,,,,,,1000,node1000
126,26,10,16,10,33,0,0,0,15,0,16,0,87,1001,node1001
50,,0,91,0,9,0,0,0,0,0,0,,82,1002,node1002
200,,,,,,,,,,,,,,1003,node1003
112,99,0,0,0,0,0,0,0,0,0,100,2,74,1004,node1004
200,,,,,,,,,,,,,,1005,node1005
200,,,,,,,,,,,,,,1006,node1006
200,,,,,,,,,,,,,,1007,node1007
50,,0,100,0,0,0,0,0,0,0,0,,91,1008,node1008
50,,0,98,0,0,0,2,0,0,0,0,,86,1009,node1009
